student_id,age,gender,country,education_level,course_category,platform,course_duration_weeks,hours_per_week,quiz_scores_avg,assignment_completion_rate,forum_posts,videos_watched_pct,device,internet_speed,previous_courses_completed,financial_aid,course_price_usd,self_motivation_score,time_management_score,learning_disability,employment_status,completion_status,final_grade,satisfaction_rating
164,30,Female,Australia,High School,Mobile Development,Coursera,3,7,66.57,98.0,12,33.65,Mobile,Medium,1,Yes,60.05,8,3,No,Student,Completed,D,4.3
165,47,Female,India,Bachelor's,AI/ML,Udemy,32,10,5.46,75.34,49,48.74,Laptop,Slow,10,No,16.81,8,10,No,Unemployed,Completed,F,3.7
166,47,Male,USA,Bachelor's,Cybersecurity,Codecademy,22,30,65.88,10.55,52,83.57,Laptop,Fast,11,Yes,153.72,5,8,No,Employed,Completed,D,4.3
167,39,Female,China,Bachelor's,Mobile Development,LinkedIn Learning,44,10,35.48,85.22,41,63.7,Desktop,Fast,11,No,165.74,8,10,No,Employed,Completed,F,3.8
168,27,Female,China,High School,Web Development,LinkedIn Learning,42,25,92.6,14.79,24,45.75,Desktop,Fast,18,No,46.4,4,9,No,Employed,Completed,A,5.0
169,54,Male,Japan,Master's,Web Development,Pluralsight,44,15,84.89,69.22,43,16.39,Mobile,Fast,2,Yes,47.93,6,2,No,Employed,Completed,B,4.8
170,17,Non-binary,Australia,Bachelor's,AI/ML,Udemy,15,6,39.95,50.04,97,93.93,Laptop,Medium,11,Yes,85.99,7,6,No,Student,Completed,F,3.8
171,18,Female,Nigeria,Master's,Web Development,Pluralsight,38,24,99.29,70.77,98,33.25,Laptop,Slow,5,No,162.29,6,3,No,Student,Completed,A,5.0
172,52,Female,USA,Master's,AI/ML,Skillshare,19,2,5.19,76.5,60,10.12,Desktop,Fast,5,No,15.45,6,5,No,Employed,In Progress,F,2.6
173,32,Female,Japan,PhD,Web Development,LinkedIn Learning,31,8,78.86,80.37,80,56.41,Mobile,Medium,18,Yes,161.74,8,4,No,Employed,Completed,C,4.8
174,17,Male,Nigeria,High School,Mobile Development,Udemy,26,25,43.38,83.5,89,40.63,Laptop,Fast,20,No,184.54,5,8,No,Employed,Completed,F,3.6
175,17,Male,UK,High School,Cybersecurity,LinkedIn Learning,5,20,43.33,84.72,20,59.05,Laptop,Medium,8,No,112.3,8,7,No,Student,Completed,F,4.0
176,43,Male,France,High School,Data Science,Codecademy,20,15,17.01,41.26,50,23.35,Laptop,Fast,8,No,12.08,9,7,No,Student,In Progress,F,2.9
177,38,Male,Australia,High School,Digital Marketing,Coursera,2,21,51.49,88.92,75,37.87,Mobile,Fast,17,No,53.91,4,1,No,Student,Completed,F,4.1
178,52,Male,Mexico,Bachelor's,Web Development,Udemy,21,21,8.47,71.96,79,97.25,Laptop,Fast,9,Yes,22.28,3,6,Yes,Employed,In Progress,F,2.8
179,47,Female,Mexico,Bachelor's,Web Development,Codecademy,51,18,61.66,83.9,51,93.65,Desktop,Medium,9,No,51.86,5,2,No,Employed,Completed,D,4.4
180,48,Female,France,Bachelor's,AI/ML,DataCamp,51,5,24.16,98.92,62,86.44,Laptop,Fast,0,No,162.36,10,8,No,Unemployed,Completed,F,3.1
181,16,Female,Nigeria,High School,Cybersecurity,edX,36,25,72.49,11.64,83,77.91,Tablet,Fast,17,No,11.13,10,6,No,Unemployed,Dropped,F,2.3
182,34,Female,Japan,Master's,AI/ML,Udemy,28,4,60.74,37.06,53,15.66,Laptop,Fast,9,No,56.76,5,9,Yes,Employed,Dropped,F,1.7
183,17,Female,France,High School,Cybersecurity,Udemy,20,10,74.64,80.65,9,46.69,Laptop,Fast,6,No,103.39,7,10,No,Employed,Completed,C,4.3
184,41,Male,UK,High School,Data Science,edX,37,19,74.97,8.63,86,72.79,Laptop,Fast,7,No,174.81,3,1,No,Employed,In Progress,C,3.6
185,47,Male,Germany,Bachelor's,UX Design,DataCamp,39,14,19.67,54.08,93,26.18,Tablet,Medium,10,No,50.0,10,8,No,Employed,In Progress,F,2.9
186,21,Female,Germany,Master's,Cloud Computing,Coursera,36,23,0.07,85.84,58,3.31,Laptop,Slow,5,No,155.67,9,2,No,Employed,Dropped,F,1.0
187,47,Female,Mexico,Bachelor's,Web Development,Udemy,11,24,36.58,1.9,7,41.81,Laptop,Medium,18,No,116.71,6,7,No,Employed,Completed,F,3.7
188,19,Male,Brazil,High School,Cloud Computing,Codecademy,3,13,91.91,93.95,50,42.51,Laptop,Fast,8,No,135.27,10,3,No,Student,Completed,A,5.0
189,26,Female,Canada,Bachelor's,Cybersecurity,Udemy,37,29,57.79,97.81,4,6.51,Desktop,Fast,10,Yes,172.35,9,7,No,Unemployed,In Progress,F,3.0
190,32,Male,France,High School,Data Science,Pluralsight,20,10,72.75,32.23,75,32.06,Mobile,Medium,1,No,5.28,1,1,No,Employed,In Progress,C,3.5
191,53,Female,Canada,High School,Web Development,Udemy,32,22,87.96,76.68,41,91.73,Laptop,Medium,10,Yes,105.95,2,10,No,Student,Completed,B,4.2
192,39,Female,Brazil,Bachelor's,Data Science,Pluralsight,47,6,90.61,12.72,77,25.03,Laptop,Fast,4,No,149.44,10,9,No,Student,Completed,A,5.0
193,20,Female,Japan,High School,Digital Marketing,Skillshare,25,13,52.9,77.29,11,56.92,Desktop,Medium,18,No,176.92,2,6,No,Employed,Completed,F,4.6
194,49,Non-binary,France,High School,Cybersecurity,Udemy,21,21,54.09,48.15,23,48.79,Tablet,Fast,16,No,26.54,8,7,No,Employed,Dropped,F,2.3
195,21,Female,Canada,Bachelor's,Web Development,Pluralsight,50,11,85.09,86.03,44,86.21,Laptop,Medium,17,No,68.29,4,9,No,Student,In Progress,B,3.7
196,37,Female,Canada,PhD,Data Science,Skillshare,16,22,80.75,21.26,52,65.36,Desktop,Fast,13,No,15.71,7,10,Yes,Employed,In Progress,B,3.3
197,26,Female,Australia,PhD,AI/ML,Skillshare,48,25,69.89,67.27,52,15.84,Mobile,Medium,9,No,166.99,4,1,No,Student,Dropped,F,2.0
198,31,Female,Australia,Bachelor's,AI/ML,Udemy,42,15,60.45,78.61,16,14.29,Desktop,Fast,16,No,171.47,4,8,No,Student,In Progress,D,3.7
199,48,Female,Brazil,High School,Cloud Computing,edX,1,2,61.72,20.25,64,55.75,Laptop,Fast,10,Yes,96.72,8,7,No,Unemployed,In Progress,D,3.6
200,24,Male,USA,High School,UX Design,Udemy,23,26,36.29,81.83,57,4.65,Laptop,Fast,1,No,4.16,10,2,No,Employed,Completed,F,3.3
201,21,Male,France,High School,AI/ML,Udemy,43,27,84.09,95.8,36,39.35,Mobile,Fast,9,No,20.44,4,1,No,Employed,Completed,B,4.9
202,31,Female,UK,Bachelor's,AI/ML,edX,49,15,61.78,61.61,74,39.9,Desktop,Medium,20,No,124.87,3,10,No,Unemployed,Completed,D,4.2
203,44,Male,Japan,Bachelor's,AI/ML,Udemy,24,19,22.35,78.49,41,19.63,Laptop,Medium,0,Yes,196.52,10,1,No,Unemployed,Completed,F,3.5
204,18,Male,Australia,Bachelor's,Digital Marketing,LinkedIn Learning,47,17,23.98,53.26,69,30.1,Laptop,Fast,13,No,167.77,9,4,No,Student,In Progress,F,2.8
205,35,Non-binary,Australia,Bachelor's,Web Development,edX,25,20,86.16,59.81,78,32.99,Laptop,Medium,10,No,159.58,3,5,No,Student,Completed,B,4.6
206,51,Female,Germany,High School,Web Development,Codecademy,7,18,62.57,1.34,39,1.18,Mobile,Medium,10,Yes,83.59,5,7,No,Employed,Dropped,F,2.0
207,34,Female,France,Bachelor's,Cloud Computing,Pluralsight,38,6,39.87,52.43,22,80.59,Tablet,Fast,9,No,197.04,1,8,No,Unemployed,Completed,F,4.1
208,41,Male,UK,High School,Data Science,Udemy,47,15,18.71,57.56,22,95.74,Tablet,Fast,19,Yes,164.99,9,2,No,Employed,Dropped,F,1.2
209,18,Male,France,Bachelor's,Web Development,edX,47,29,61.02,67.0,48,28.93,Mobile,Fast,20,No,67.13,6,9,No,Student,Completed,D,3.9
210,34,Male,Germany,Bachelor's,Cybersecurity,Pluralsight,39,17,18.43,16.94,75,11.2,Tablet,Fast,4,No,149.7,5,7,No,Employed,Completed,F,3.3
211,35,Male,USA,Bachelor's,Web Development,Coursera,35,24,47.02,24.14,6,95.36,Laptop,Medium,4,No,86.5,4,6,No,Employed,Dropped,F,1.9
212,47,Male,UK,Bachelor's,Web Development,Coursera,14,26,67.75,75.6,36,74.06,Laptop,Medium,13,Yes,132.09,8,8,No,Student,Dropped,F,1.9
213,22,Male,Canada,Bachelor's,AI/ML,Codecademy,9,22,56.54,16.76,15,89.11,Tablet,Fast,4,Yes,194.01,2,2,No,Employed,Completed,F,3.8
214,48,Female,Germany,High School,AI/ML,Coursera,3,9,92.21,41.6,37,36.09,Laptop,Fast,5,Yes,49.29,10,1,No,Employed,Completed,A,5.0
215,55,Female,Mexico,High School,Data Science,Codecademy,38,12,3.97,25.05,98,48.41,Laptop,Fast,15,No,159.0,5,5,No,Student,Completed,F,2.8
216,54,Male,Japan,Bachelor's,Blockchain,Codecademy,20,22,27.98,54.52,39,93.02,Laptop,Medium,14,No,118.07,8,9,No,Employed,Dropped,F,1.1
217,33,Male,Canada,High School,Data Science,edX,41,26,5.71,98.69,28,45.96,Laptop,Fast,5,Yes,189.99,1,7,No,Unemployed,In Progress,F,2.5
218,55,Female,UK,Bachelor's,Cloud Computing,Pluralsight,33,23,19.46,85.2,16,67.21,Mobile,Fast,19,Yes,26.89,3,7,No,Unemployed,Completed,F,3.2
219,16,Male,Mexico,Bachelor's,Data Science,Udemy,41,5,12.4,26.95,89,70.48,Tablet,Fast,15,Yes,143.94,7,9,No,Unemployed,Completed,F,3.0
220,26,Female,USA,Master's,AI/ML,Codecademy,44,14,73.27,36.86,19,83.71,Desktop,Fast,18,No,7.43,10,5,No,Unemployed,Completed,C,4.0
221,43,Male,Mexico,PhD,Web Development,Pluralsight,32,24,36.94,91.86,24,97.52,Laptop,Fast,19,No,49.31,5,5,No,Student,Completed,F,3.5
222,40,Male,Australia,High School,Data Science,Coursera,36,8,92.5,89.83,59,33.49,Laptop,Fast,12,No,64.17,10,7,No,Employed,Completed,A,5.0
223,38,Male,Brazil,PhD,Data Science,edX,26,26,2.34,16.05,37,24.75,Desktop,Slow,18,No,86.45,9,6,No,Student,Completed,F,3.4
224,46,Male,Mexico,Bachelor's,AI/ML,LinkedIn Learning,48,25,65.29,82.93,62,7.77,Mobile,Medium,12,Yes,193.06,1,10,No,Employed,Completed,D,3.9
225,45,Female,China,Bachelor's,AI/ML,Coursera,5,28,97.05,29.76,38,85.65,Desktop,Fast,7,No,13.52,7,6,No,Employed,Completed,A,5.0
226,50,Female,Nigeria,High School,Data Science,Skillshare,49,22,17.58,54.38,63,29.27,Laptop,Medium,5,Yes,33.8,10,8,No,Student,Completed,F,3.5
227,22,Female,USA,Master's,UX Design,Udemy,30,17,44.24,0.51,100,4.96,Mobile,Fast,16,Yes,40.61,6,4,No,Employed,Completed,F,4.0
228,31,Male,Nigeria,High School,Web Development,edX,17,9,70.19,99.86,82,86.53,Tablet,Fast,4,Yes,84.8,10,2,No,Employed,Completed,C,4.4
229,41,Female,Canada,Master's,AI/ML,Coursera,6,3,63.31,76.11,20,50.99,Laptop,Medium,7,No,12.14,4,3,No,Employed,Dropped,F,2.0
230,17,Female,France,High School,Web Development,LinkedIn Learning,15,25,56.6,24.17,31,83.83,Mobile,Medium,17,Yes,193.08,10,10,No,Employed,Completed,F,3.9
231,16,Female,Germany,Bachelor's,AI/ML,Pluralsight,1,7,32.68,68.38,27,55.45,Tablet,Fast,18,No,111.97,10,4,No,Employed,Completed,F,3.7
232,27,Male,India,Bachelor's,Digital Marketing,edX,13,30,72.82,29.33,11,31.37,Mobile,Medium,11,Yes,162.66,6,5,No,Employed,Completed,C,5.0
233,20,Male,USA,High School,AI/ML,Pluralsight,48,12,65.33,8.95,78,12.98,Laptop,Slow,11,No,154.5,10,2,No,Employed,Completed,D,4.3
234,52,Female,China,High School,Web Development,LinkedIn Learning,34,29,16.28,42.53,91,43.72,Laptop,Fast,12,No,132.17,9,8,No,Employed,In Progress,F,3.0
235,47,Female,Australia,Bachelor's,Web Development,Udemy,30,3,96.41,61.37,84,2.65,Tablet,Fast,3,No,180.88,9,5,Yes,Student,Completed,A,5.0
236,24,Male,Germany,High School,Digital Marketing,Udemy,19,9,55.57,8.98,79,60.25,Desktop,Fast,9,Yes,180.48,2,7,No,Employed,In Progress,F,3.0
237,50,Male,Japan,Bachelor's,Data Science,Coursera,2,14,52.55,51.84,22,42.77,Tablet,Fast,15,No,25.55,9,9,No,Employed,Completed,F,4.0
238,34,Female,France,Bachelor's,AI/ML,Coursera,44,23,84.82,51.49,89,14.15,Mobile,Medium,4,No,180.39,2,7,No,Employed,In Progress,B,3.8
239,31,Female,France,Master's,Web Development,Coursera,12,23,64.04,62.86,14,53.02,Laptop,Slow,11,Yes,104.78,6,4,Yes,Employed,Completed,D,4.3
240,18,Male,India,Bachelor's,Web Development,DataCamp,40,23,7.45,24.46,100,80.09,Desktop,Slow,15,No,53.61,7,3,Yes,Student,Completed,F,2.6
241,35,Female,Mexico,High School,Web Development,Skillshare,44,18,50.66,2.06,11,97.48,Desktop,Fast,14,No,121.7,9,8,No,Student,Completed,F,4.6
242,39,Female,Nigeria,High School,Mobile Development,Coursera,24,11,78.06,32.49,3,52.74,Desktop,Fast,20,No,56.18,6,9,No,Student,Completed,C,4.3
243,48,Female,China,High School,Cloud Computing,Udemy,11,4,70.0,39.86,34,12.96,Laptop,Fast,1,No,95.8,8,5,No,Student,Completed,D,4.9
244,39,Female,France,Master's,Cybersecurity,Coursera,2,26,97.08,63.57,94,81.07,Laptop,Medium,15,Yes,163.29,10,6,No,Employed,Completed,A,5.0
245,26,Male,Mexico,Master's,Web Development,Pluralsight,1,8,2.49,93.02,60,69.58,Mobile,Medium,10,No,6.44,3,10,No,Student,Completed,F,3.2
246,23,Female,Japan,Bachelor's,AI/ML,edX,28,28,26.12,20.34,26,95.4,Mobile,Medium,8,Yes,36.62,10,10,No,Student,Completed,F,3.6
247,51,Male,USA,High School,AI/ML,LinkedIn Learning,4,18,54.92,68.73,95,53.52,Laptop,Fast,1,Yes,191.32,6,6,Yes,Employed,In Progress,F,3.8
248,53,Female,Brazil,Master's,Cybersecurity,edX,41,13,61.95,9.74,32,35.71,Tablet,Fast,17,No,89.02,2,3,No,Student,Completed,D,4.7
249,55,Female,China,Master's,Data Science,LinkedIn Learning,30,4,27.44,19.06,12,96.28,Laptop,Fast,12,No,60.66,1,4,No,Employed,Completed,F,3.6
250,35,Male,UK,Master's,UX Design,Udemy,7,10,82.68,50.91,36,53.84,Desktop,Fast,12,No,184.66,6,9,No,Student,Completed,B,4.3
251,50,Female,Canada,Master's,AI/ML,Coursera,22,8,16.43,70.84,43,1.59,Mobile,Fast,7,Yes,182.24,3,6,No,Employed,In Progress,F,2.2
252,40,Non-binary,UK,Bachelor's,Blockchain,Coursera,26,12,0.08,85.86,1,47.37,Laptop,Medium,9,Yes,8.85,5,5,No,Student,Completed,F,3.2
253,50,Male,Brazil,High School,Data Science,Udemy,29,19,95.24,74.39,37,0.24,Mobile,Slow,16,No,72.5,6,9,No,Student,Completed,A,4.6
254,40,Female,Japan,Bachelor's,Web Development,Codecademy,25,12,39.16,1.54,36,73.77,Laptop,Medium,20,Yes,182.56,10,8,No,Unemployed,Completed,F,3.3
255,44,Female,UK,Bachelor's,Data Science,Udemy,10,22,95.75,68.39,58,56.59,Laptop,Fast,0,Yes,35.95,6,9,No,Employed,Completed,A,4.5
256,33,Female,Australia,Bachelor's,Digital Marketing,Coursera,20,28,27.79,82.47,68,10.98,Tablet,Fast,15,No,115.64,10,9,No,Employed,Completed,F,4.3
257,33,Male,China,Bachelor's,Web Development,Codecademy,14,2,6.34,52.55,17,81.3,Laptop,Medium,10,No,64.16,7,4,No,Student,Completed,F,3.0
258,17,Male,Australia,High School,Mobile Development,Coursera,33,24,77.25,96.56,47,53.64,Mobile,Medium,0,No,147.31,7,8,No,Employed,Completed,C,4.6
259,50,Male,India,Bachelor's,Mobile Development,Coursera,5,8,83.58,0.43,80,11.41,Laptop,Medium,5,No,31.65,6,10,No,Employed,In Progress,B,3.6
260,31,Female,Brazil,Bachelor's,Cloud Computing,Codecademy,45,28,49.21,81.87,65,16.0,Mobile,Medium,11,No,119.21,1,9,No,Student,Completed,F,4.5
261,51,Male,India,High School,Cloud Computing,LinkedIn Learning,6,13,7.39,33.48,48,82.21,Laptop,Fast,15,No,0.0,8,5,No,Employed,In Progress,F,2.9
262,48,Female,India,Bachelor's,Cloud Computing,Udemy,22,1,65.41,65.04,57,35.55,Laptop,Fast,10,Yes,50.51,10,4,No,Student,Completed,D,4.6
263,19,Male,India,Master's,Cloud Computing,Pluralsight,17,3,18.21,69.35,34,82.11,Tablet,Fast,17,No,32.43,4,10,No,Employed,Completed,F,2.7
264,48,Female,France,Master's,AI/ML,LinkedIn Learning,15,30,84.94,30.62,77,6.95,Laptop,Slow,1,Yes,41.97,1,1,No,Employed,Completed,B,4.4
265,29,Male,USA,Bachelor's,Cloud Computing,Coursera,39,2,27.4,99.54,75,24.39,Tablet,Fast,16,No,172.09,10,3,No,Student,Completed,F,3.8
266,36,Male,France,Bachelor's,Mobile Development,LinkedIn Learning,40,23,84.77,10.33,57,76.46,Tablet,Fast,16,No,182.96,2,10,No,Employed,In Progress,B,3.9
267,35,Male,USA,High School,Web Development,LinkedIn Learning,28,23,42.69,15.7,96,64.17,Laptop,Fast,19,Yes,151.01,3,2,No,Employed,Completed,F,4.0
268,23,Male,Brazil,Bachelor's,Blockchain,DataCamp,2,20,59.65,89.22,6,30.68,Mobile,Slow,20,No,118.02,6,7,No,Student,Completed,F,4.4
269,22,Female,Nigeria,Bachelor's,Data Science,DataCamp,18,28,78.96,11.92,8,93.6,Laptop,Fast,3,Yes,46.17,2,4,No,Unemployed,In Progress,C,3.6
270,18,Female,Germany,Bachelor's,Web Development,Udemy,27,28,4.04,38.13,68,21.11,Desktop,Fast,5,No,54.94,2,9,No,Student,In Progress,F,2.7
271,32,Female,France,Master's,Data Science,edX,21,8,82.12,73.31,3,84.98,Laptop,Fast,14,No,61.98,6,9,No,Employed,Completed,B,5.0
272,48,Female,UK,Bachelor's,Data Science,Coursera,23,3,13.86,79.15,31,69.57,Tablet,Fast,10,No,155.4,4,2,No,Employed,Completed,F,3.4
273,27,Female,USA,High School,Digital Marketing,Coursera,7,30,35.84,95.47,4,12.11,Desktop,Medium,17,No,50.58,5,3,No,Student,Completed,F,4.0
274,37,Female,France,High School,Blockchain,Udemy,52,25,47.28,78.96,55,55.51,Tablet,Slow,16,Yes,194.68,8,8,No,Employed,Completed,F,3.6
275,37,Female,Mexico,Bachelor's,Digital Marketing,LinkedIn Learning,48,21,89.54,84.45,55,92.99,Laptop,Medium,1,No,159.29,3,10,No,Employed,Completed,B,4.4
276,45,Female,Australia,Bachelor's,UX Design,edX,19,30,2.24,94.94,43,61.89,Desktop,Medium,12,No,199.94,5,3,No,Employed,Completed,F,3.1
277,53,Male,France,Master's,Web Development,Udemy,9,29,55.92,55.37,71,52.88,Laptop,Slow,5,No,91.84,1,4,No,Employed,In Progress,F,3.5
278,53,Female,USA,Bachelor's,Data Science,Pluralsight,12,15,64.25,34.34,12,36.63,Desktop,Medium,10,No,117.87,10,3,No,Employed,Completed,D,4.1
279,23,Male,Japan,Bachelor's,AI/ML,Pluralsight,46,30,31.66,76.16,3,78.88,Laptop,Fast,19,No,56.08,4,2,No,Employed,Dropped,F,1.9
280,42,Female,India,Bachelor's,Digital Marketing,LinkedIn Learning,30,2,29.05,16.35,51,91.31,Tablet,Fast,6,No,120.75,5,1,No,Employed,Completed,F,3.6
281,42,Female,USA,Bachelor's,Data Science,Coursera,7,25,49.05,6.82,74,75.33,Desktop,Fast,17,No,194.78,4,3,No,Unemployed,In Progress,F,3.4
282,49,Male,Nigeria,Bachelor's,DevOps,Pluralsight,2,17,18.71,78.53,14,72.52,Laptop,Medium,16,No,6.08,9,9,No,Employed,Completed,F,3.1
283,36,Male,Brazil,Bachelor's,Cybersecurity,Codecademy,17,27,46.81,95.07,81,19.25,Laptop,Medium,12,No,57.86,8,8,No,Student,Completed,F,3.7
284,45,Female,Australia,Bachelor's,UX Design,Coursera,11,24,76.5,44.24,83,83.4,Mobile,Medium,20,Yes,56.26,2,9,No,Employed,Completed,C,4.6
285,48,Female,Australia,High School,AI/ML,Udemy,50,6,84.54,16.11,0,4.07,Tablet,Fast,13,No,196.47,9,10,No,Employed,In Progress,B,4.1
286,43,Male,Germany,Master's,AI/ML,Skillshare,12,28,38.52,49.7,64,75.74,Desktop,Medium,8,Yes,26.53,2,5,No,Student,In Progress,F,3.3
287,48,Female,France,High School,Digital Marketing,edX,3,1,61.73,39.33,10,21.09,Mobile,Medium,12,Yes,162.47,6,5,No,Student,Completed,D,3.5
288,20,Female,Canada,High School,Digital Marketing,edX,21,30,0.0,37.25,92,48.73,Laptop,Slow,5,No,54.91,2,8,No,Employed,Completed,F,3.1
289,34,Female,France,High School,Web Development,Coursera,14,4,55.04,62.81,60,69.52,Laptop,Fast,0,No,172.12,6,5,No,Employed,Completed,F,4.1
290,19,Non-binary,Canada,High School,Blockchain,edX,15,19,97.52,17.47,92,75.91,Desktop,Medium,0,No,97.55,6,4,No,Student,In Progress,A,3.9
291,50,Female,UK,Bachelor's,Mobile Development,Udemy,51,7,31.23,38.05,87,88.81,Mobile,Medium,3,No,48.45,7,9,No,Employed,Dropped,F,1.4
292,32,Male,Mexico,High School,Data Science,Coursera,42,23,59.48,86.87,83,28.26,Laptop,Fast,13,No,141.95,10,1,No,Employed,Completed,F,4.1
293,43,Female,China,High School,Data Science,edX,41,22,76.23,72.97,93,22.43,Mobile,Fast,17,Yes,168.32,5,6,No,Student,Completed,C,4.8
294,45,Female,Brazil,Bachelor's,AI/ML,Coursera,10,14,60.89,5.56,62,99.62,Desktop,Medium,15,Yes,94.03,3,7,No,Employed,In Progress,D,3.3
295,44,Male,Japan,Bachelor's,AI/ML,LinkedIn Learning,52,26,41.85,51.39,37,20.76,Laptop,Fast,2,Yes,142.8,2,6,No,Employed,Completed,F,3.5
296,21,Male,USA,High School,Cloud Computing,Skillshare,36,14,15.26,9.13,68,66.55,Desktop,Medium,5,No,36.32,4,10,No,Employed,Completed,F,3.8
297,50,Male,Brazil,Bachelor's,Data Science,edX,51,10,46.37,95.75,44,95.27,Laptop,Fast,0,Yes,187.52,1,8,No,Student,In Progress,F,2.9
298,52,Female,Mexico,Bachelor's,Cybersecurity,LinkedIn Learning,10,28,29.48,24.46,73,89.66,Mobile,Fast,10,No,19.29,2,8,No,Student,Completed,F,3.6
299,39,Female,Canada,PhD,Cybersecurity,Udemy,17,24,69.59,93.26,69,44.33,Desktop,Fast,9,Yes,44.39,8,5,No,Student,Completed,D,4.9
300,44,Female,Brazil,Bachelor's,Web Development,Coursera,44,7,44.19,83.4,67,63.76,Laptop,Medium,17,Yes,57.67,5,4,No,Employed,In Progress,F,3.5
301,46,Female,Nigeria,High School,Cybersecurity,Skillshare,25,16,84.99,55.14,3,52.91,Laptop,Fast,3,No,30.55,5,7,No,Unemployed,Completed,B,4.9
302,50,Female,USA,Bachelor's,Web Development,Coursera,27,4,19.33,33.63,70,34.67,Desktop,Fast,5,No,81.34,3,9,No,Employed,In Progress,F,3.1
303,48,Male,Germany,Bachelor's,Data Science,Coursera,33,7,41.77,85.79,47,14.44,Laptop,Fast,18,No,91.55,1,2,No,Employed,Completed,F,3.9
304,36,Male,UK,High School,Cybersecurity,edX,11,15,55.75,15.28,96,80.34,Laptop,Fast,8,No,103.72,6,7,No,Unemployed,Completed,F,3.6
305,47,Male,Germany,Master's,UX Design,LinkedIn Learning,13,17,12.6,18.0,8,9.04,Tablet,Medium,9,No,8.16,1,6,No,Employed,Completed,F,3.6
306,38,Male,Canada,Bachelor's,Web Development,Udemy,1,3,58.79,22.47,89,60.96,Desktop,Medium,19,Yes,43.82,4,3,No,Employed,In Progress,F,3.2
307,48,Female,India,PhD,AI/ML,Coursera,31,16,29.09,59.77,46,59.44,Mobile,Fast,4,No,161.55,4,2,No,Student,Completed,F,3.0
308,18,Female,France,Bachelor's,Web Development,Pluralsight,33,2,22.95,31.43,84,33.48,Tablet,Medium,15,No,162.12,3,1,No,Student,Dropped,F,1.5
309,33,Male,Canada,Bachelor's,Web Development,Udemy,21,7,14.19,98.92,59,13.54,Laptop,Medium,1,Yes,66.0,4,2,No,Student,Completed,F,3.0
310,40,Female,UK,Bachelor's,AI/ML,Coursera,16,25,34.99,19.51,51,79.96,Desktop,Fast,8,No,92.23,6,5,No,Student,Dropped,F,1.2
311,46,Female,USA,Bachelor's,Cloud Computing,Udemy,39,16,92.9,80.56,85,46.19,Mobile,Slow,10,No,36.69,6,1,No,Employed,Completed,A,4.7
312,18,Male,Nigeria,Bachelor's,Data Science,Udemy,23,21,3.1,9.58,32,72.53,Laptop,Fast,1,Yes,164.43,6,8,No,Unemployed,Completed,F,3.6
313,55,Male,Mexico,Master's,UX Design,edX,10,9,85.22,35.34,57,1.65,Laptop,Fast,17,Yes,191.34,6,4,No,Employed,Completed,B,4.9
314,39,Male,China,Bachelor's,Data Science,LinkedIn Learning,48,12,39.74,24.38,96,7.45,Desktop,Fast,1,No,58.27,4,3,No,Employed,Completed,F,3.7
315,47,Male,Germany,Master's,Mobile Development,Pluralsight,33,29,56.16,97.68,47,17.58,Desktop,Fast,13,No,156.39,7,10,No,Employed,Completed,F,4.1
316,37,Female,Canada,Master's,Mobile Development,Udemy,22,24,51.28,2.57,4,11.38,Laptop,Fast,3,Yes,70.48,7,2,No,Student,In Progress,F,3.2
317,38,Male,Mexico,PhD,AI/ML,Coursera,41,1,92.57,72.17,84,19.17,Laptop,Fast,7,No,0.53,2,1,No,Student,Dropped,F,2.7
318,17,Male,Nigeria,Bachelor's,Data Science,Coursera,6,14,77.01,24.77,26,68.65,Tablet,Slow,7,No,119.95,6,8,No,Employed,In Progress,C,3.8
319,42,Female,Germany,Bachelor's,Cybersecurity,Udemy,47,11,98.48,81.12,40,4.7,Tablet,Fast,0,No,82.08,5,9,No,Student,In Progress,A,3.8
320,17,Non-binary,Canada,High School,Cybersecurity,Coursera,36,18,79.44,31.12,0,3.79,Laptop,Fast,0,No,151.69,10,3,No,Employed,Completed,C,4.8
321,41,Male,UK,Bachelor's,Mobile Development,Udemy,47,22,29.59,18.73,50,3.17,Desktop,Fast,3,No,149.75,1,3,No,Student,In Progress,F,2.6
322,32,Male,Germany,High School,Cybersecurity,Coursera,10,5,96.29,69.3,15,69.76,Tablet,Medium,17,No,189.21,3,9,No,Student,Completed,A,5.0
323,55,Male,Canada,High School,AI/ML,edX,16,15,98.36,25.76,98,53.61,Laptop,Slow,18,No,87.56,9,7,No,Student,Completed,A,5.0
324,48,Male,USA,High School,Mobile Development,Udemy,13,27,12.31,48.55,99,37.02,Mobile,Fast,9,No,96.5,9,9,No,Student,Completed,F,3.0
325,24,Male,Nigeria,Master's,DevOps,Coursera,51,7,90.1,13.15,31,67.56,Tablet,Fast,17,No,80.08,10,2,No,Employed,In Progress,A,3.9
326,54,Female,UK,Master's,Cybersecurity,Udemy,20,25,66.42,72.46,92,55.36,Laptop,Fast,9,Yes,59.39,9,7,Yes,Employed,Completed,D,3.9
327,44,Male,Mexico,Bachelor's,Mobile Development,Udemy,4,14,92.2,40.68,46,0.73,Laptop,Fast,8,No,127.57,10,8,No,Employed,Completed,A,5.0
328,41,Male,Mexico,Bachelor's,Cybersecurity,LinkedIn Learning,20,20,91.57,14.06,22,83.85,Desktop,Medium,6,No,165.61,5,4,No,Employed,Completed,A,4.2
